station_id,operator,year,passenger_journeys,includes_alighting,source_survey_id
st_00021,"Transportation Bureau, City of Yokohama",2009,13888,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2010,13857,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2011,14195,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2012,14812,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2013,15344,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2014,15638,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2015,15973,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2016,16395,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2017,16873,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2018,17262,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2019,16736,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2020,10721,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2021,12584,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2022,13549,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2023,13997,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2024,14263,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00021,"Transportation Bureau, City of Yokohama",2025,14748,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaKamicho
st_00022,"Transportation Bureau, City of Yokohama",2000,8907,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2001,8964,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2002,8611,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2003,8948,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2004,9134,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2005,9233,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2006,9169,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2007,9071,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2008,10973,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2009,11295,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2010,11212,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2011,11220,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2012,11473,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2013,11963,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2014,11783,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2015,12210,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2016,12317,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2017,12506,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2018,12614,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2019,12592,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2020,10050,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2021,10760,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2022,11509,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2023,11953,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2024,12376,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00022,"Transportation Bureau, City of Yokohama",2025,12956,true,odpt.PassengerSurvey:YokohamaMunicipal.MitsuzawaShimocho
st_00023,"Transportation Bureau, City of Yokohama",2000,16142,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2001,16746,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2002,17018,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2003,17485,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2004,17934,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2005,18618,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2006,18770,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2007,19176,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2008,19818,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2009,20006,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2010,19990,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2011,19843,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2012,20458,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2013,21133,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2014,21006,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2015,21553,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2016,21716,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2017,22558,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2018,23165,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2019,21979,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2020,16798,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2021,18456,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2022,19812,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2023,20510,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2024,21020,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00023,"Transportation Bureau, City of Yokohama",2025,22623,true,odpt.PassengerSurvey:YokohamaMunicipal.Katakuracho
st_00024,"Transportation Bureau, City of Yokohama",2000,7288,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2001,7500,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2002,7512,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2003,7850,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2004,7829,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2005,8244,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2006,8298,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2007,8807,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2008,10458,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2009,10888,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2010,11044,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2011,10904,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2012,11153,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2013,11602,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2014,11600,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2015,11557,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2016,11677,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2017,11672,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2018,11530,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2019,11884,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2020,8976,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2021,10049,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2022,10462,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2023,10978,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2024,11934,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00024,"Transportation Bureau, City of Yokohama",2025,12843,true,odpt.PassengerSurvey:YokohamaMunicipal.KishineKoen
st_00025,"Transportation Bureau, City of Yokohama",2000,64035,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2001,64772,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2002,65714,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2003,65463,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2004,66410,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2005,68179,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2006,69549,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2007,73715,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2008,64679,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2009,65050,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2010,65555,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2011,64530,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2012,64668,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2013,67885,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2014,66547,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2015,68976,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2016,70549,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2017,71952,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2018,74018,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2019,72750,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2020,44852,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2021,51526,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2022,59696,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2023,70001,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2024,73327,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00025,"Transportation Bureau, City of Yokohama",2025,78103,true,odpt.PassengerSurvey:YokohamaMunicipal.ShinYokohama
st_00026,"Transportation Bureau, City of Yokohama",2008,17550,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2009,20208,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2010,22324,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2011,23319,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2012,24811,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2013,26053,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2014,27025,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2015,28853,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2016,29254,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2017,30341,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2018,31061,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2019,30589,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2020,22518,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2021,24753,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2022,26401,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2023,27195,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2024,28315,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00026,"Transportation Bureau, City of Yokohama",2025,29990,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakayama
st_00027,"Transportation Bureau, City of Yokohama",2000,4900,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2001,4948,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2002,4917,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2003,5141,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2004,5873,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2005,6906,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2006,7626,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2007,8724,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2008,10405,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2009,10829,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2010,11192,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2011,11795,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2012,12226,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2013,12220,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2014,11901,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2015,12344,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2016,12365,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2017,12536,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2018,12793,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2019,12471,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2020,10315,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2021,11098,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2022,11850,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2023,12261,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2024,12914,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00027,"Transportation Bureau, City of Yokohama",2025,13455,true,odpt.PassengerSurvey:YokohamaMunicipal.KitaShinYokohama
st_00028,"Transportation Bureau, City of Yokohama",2000,13938,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2001,14739,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2002,15012,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2003,15788,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2004,17087,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2005,17563,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2006,17482,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2007,18185,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2008,16665,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2009,17433,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2010,17727,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2011,18063,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2012,18907,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2013,19492,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2014,19574,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2015,20210,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2016,20767,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2017,21164,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2018,21668,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2019,21431,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2020,17248,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2021,18550,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2022,19885,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2023,21181,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2024,21623,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00028,"Transportation Bureau, City of Yokohama",2025,23303,true,odpt.PassengerSurvey:YokohamaMunicipal.Nippa
st_00029,"Transportation Bureau, City of Yokohama",2008,4360,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2009,5384,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2010,6047,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2011,6391,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2012,6794,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2013,7208,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2014,7537,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2015,8096,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2016,8286,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2017,8347,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2018,8510,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2019,8480,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2020,6334,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2021,7081,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2022,7970,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2023,8868,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2024,9668,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00029,"Transportation Bureau, City of Yokohama",2025,10418,true,odpt.PassengerSurvey:YokohamaMunicipal.Kawawacho
st_00030,"Transportation Bureau, City of Yokohama",2000,24559,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2001,25296,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2002,25910,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2003,26562,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2004,27645,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2005,28052,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2006,28431,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2007,29289,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2008,28478,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2009,28657,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2010,29547,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
st_00030,"Transportation Bureau, City of Yokohama",2011,29471,true,odpt.PassengerSurvey:YokohamaMunicipal.Nakamachidai
