station_id,name,name_ja,name_source,lat,lng,pref,operators,merge_confidence,member_count
st_04293,Ichijoji,一乗寺,wikidata,35.044680,135.787680,Kyoto,叡山電鉄,single,1
st_04294,Kitaoji,北大路,wikidata,35.044910,135.758370,Kyoto,京都市,single,1
st_04295,Yuki,油木,wikidata,35.044930,133.119280,Shimane,西日本旅客鉄道,single,1
st_04296,Mimasaka-Osaki,美作大崎,wikidata,35.045250,134.067720,Okayama,西日本旅客鉄道,single,1
st_04297,Tomiura,富浦,wikidata,35.045300,139.838010,Chiba,東日本旅客鉄道,single,1
st_04298,Tajibe,丹治部,wikidata,35.045900,133.553390,Okayama,西日本旅客鉄道,single,1
st_04299,Hobo,保々,wikidata,35.046970,136.565580,Mie,三岐鉄道,single,1
st_04300,Tsukida,月田,wikidata,35.047390,133.666490,Okayama,西日本旅客鉄道,single,1
st_04301,Kinjo-futo,金城ふ頭,wikidata,35.048660,136.848970,Aichi,名古屋臨海高速鉄道,single,1
st_04302,Komi,古見,wikidata,35.048750,133.760680,Okayama,西日本旅客鉄道,single,1
st_04303,Chiyokawa,千代川,wikidata,35.049260,135.548080,Kyoto,西日本旅客鉄道,single,1
st_04304,Karasaki,唐崎,wikidata,35.049310,135.866260,Shiga,西日本旅客鉄道,single,1
st_04305,Izuma,出馬,wikidata,35.049500,137.744600,Aichi,東海旅客鉄道,single,1
st_04306,Shugakuin,修学院,wikidata,35.050340,135.790480,Kyoto,叡山電鉄,single,1
st_04307,Kamiichiba,上市場,wikidata,35.050370,137.752770,Aichi,東海旅客鉄道,single,1
st_04308,Niino,新野,wikidata,35.050550,134.752300,Hyogo,西日本旅客鉄道,single,1
st_04309,Moriyama,守山,wikidata,35.051120,135.996710,Shiga,西日本旅客鉄道,single,1
st_04310,Asahi Otsuka,朝日大塚,wikidata,35.051310,136.193450,Shiga,近江鉄道,single,1
st_04311,Kitayama,北山,wikidata,35.051350,135.766560,Kyoto,京都市,single,1
st_04312,Matsugasaki,松ヶ崎,wikidata,35.051590,135.776010,Kyoto,京都市,single,1
st_04313,Tanokuchi,田野口,wikidata,35.051640,138.095600,Shizuoka,大井川鐵道,single,1
st_04314,Zengo,前後,wikidata,35.051850,136.996230,Aichi,名古屋鉄道,single,1
st_04315,Nirayama,韮山,wikidata,35.052380,138.945670,Shizuoka,伊豆箱根鉄道,single,1
st_04316,Hon-Kuroda,本黒田,wikidata,35.052980,134.995950,Hyogo,西日本旅客鉄道,single,1
st_04317,Okitsu,興津,wikidata,35.053340,138.523040,Shizuoka,東海旅客鉄道,single,1
st_04318,Tsuyamaguchi,津山口,wikidata,35.054260,133.981930,Okayama,西日本旅客鉄道,single,1
st_04319,Minami-Odaka,南大高,wikidata,35.054430,136.948740,Aichi,東海旅客鉄道,single,1
st_04320,Tsuyama,津山,wikidata,35.054640,134.004450,Okayama,西日本旅客鉄道,high,2
st_04321,Sasayamaguchi,篠山口,wikidata,35.055270,135.177870,Hyogo,西日本旅客鉄道,single,1
st_04322,Tomihara,富原,wikidata,35.055350,133.611980,Okayama,西日本旅客鉄道,single,1
st_04323,Mikawa-Toyota,三河豊田,wikidata,35.055430,137.150920,Aichi,愛知環状鉄道,single,1
st_04324,Anoo,穴太,wikidata,35.055850,135.865110,Shiga,京阪電気鉄道,single,1
st_04325,Kuromatsu,黒松,wikidata,35.056100,132.313160,Shimane,西日本旅客鉄道,single,1
st_04326,Urakawa,浦川,wikidata,35.056540,137.763870,Aichi,東海旅客鉄道,single,1
st_04327,Mimasaka-Sendai,美作千代,wikidata,35.058350,133.906620,Okayama,西日本旅客鉄道,single,1
st_04328,Masuo,益生,wikidata,35.058420,136.678890,Mie,近畿日本鉄道,single,1
st_04329,Takaragaike,宝ヶ池,wikidata,35.058465,135.792435,Kyoto,叡山電鉄,high,2
st_04330,Tsuchihashi,土橋,wikidata,35.058560,137.130220,Aichi,名古屋鉄道,single,1
st_04331,Higashi-Tsuyama,東津山,wikidata,35.058730,134.032520,Okayama,西日本旅客鉄道,high,2
st_04332,Mimasaka-Oiwake,美作追分,wikidata,35.058760,133.820160,Okayama,西日本旅客鉄道,single,1
st_04333,Innosho,院庄,wikidata,35.059110,133.958250,Okayama,西日本旅客鉄道,single,1
st_04334,Rengeji,蓮花寺,wikidata,35.059521,136.650666,Mie,三岐鉄道,single,1
st_04335,Izu-Taga,伊豆多賀,wikidata,35.059560,139.066930,Shizuoka,東日本旅客鉄道,single,1
st_04336,Nishibessho,西別所,wikidata,35.059610,136.665640,Mie,三岐鉄道,single,1
st_04337,Umamichi,馬道,wikidata,35.060560,136.676010,Mie,三岐鉄道,single,1
st_04338,Nawa,名和,wikidata,35.060600,136.911850,Aichi,名古屋鉄道,single,1
st_04339,Hayase,早瀬,wikidata,35.060790,137.775380,Aichi,東海旅客鉄道,single,1
st_04340,Ariyoshi,在良,wikidata,35.060890,136.643180,Mie,三岐鉄道,single,1
st_04341,Hokusei Chuo Koenguchi,北勢中央公園口,wikidata,35.060940,136.565980,Mie,三岐鉄道,single,1
st_04342,Chukyo-keibajo-mae,中京競馬場前,wikidata,35.061280,136.981610,Aichi,名古屋鉄道,single,1
st_04343,Tsuboi,坪井,wikidata,35.062150,133.877310,Okayama,西日本旅客鉄道,single,1
st_04344,Emi,江見,wikidata,35.062400,140.060070,Chiba,東日本旅客鉄道,single,1
st_04345,Miyake-Hachiman,三宅八幡,wikidata,35.062550,135.796530,Kyoto,叡山電鉄,single,1
st_04346,Funamachiguchi,船町口,wikidata,35.062640,135.009070,Hyogo,西日本旅客鉄道,single,1
st_04347,Kokusaikaikan,国際会館,wikidata,35.062920,135.785090,Kyoto,京都市,single,1
st_04348,Hoshikawa,星川,wikidata,35.064090,136.630630,Mie,三岐鉄道,single,1
st_04349,Cable Hiei,ケーブル比叡,wikidata,35.064290,135.821940,Kyoto,京福電気鉄道,single,1
st_04350,Baraki,原木,wikidata,35.064750,138.943830,Shizuoka,伊豆箱根鉄道,single,1
st_04351,Teramae,寺前,wikidata,35.065010,134.743130,Hyogo,西日本旅客鉄道,single,1
st_04352,Nishi-Kuwana,西桑名,wikidata,35.065070,136.683710,Mie,三岐鉄道,single,1
st_04353,Sakuragawa,桜川,wikidata,35.065300,136.187310,Shiga,近江鉄道,single,1
st_04354,Yase-Hieizanguchi,八瀬比叡山口,wikidata,35.065340,135.808620,Kyoto,叡山電鉄,single,1
st_04355,Matsunobamba,松ノ馬場,wikidata,35.065700,135.870450,Shiga,京阪電気鉄道,single,1
st_04356,Hachiman-mae,八幡前,wikidata,35.065880,135.792520,Kyoto,叡山電鉄,single,1
st_04357,Cable Enryakuji,ケーブル延暦寺,wikidata,35.066560,135.844430,Shiga,比叡山鉄道,single,1
st_04358,Cable Yase,ケーブル八瀬,wikidata,35.067020,135.809160,Kyoto,京福電気鉄道,single,1
st_04359,Kuwana,桑名,wikidata,35.067303,136.683567,Mie,東海旅客鉄道;近畿日本鉄道;養老鉄道,high,3
st_04360,Motateyama,もたて山,wikidata,35.067454,135.846879,Shiga,比叡山鉄道,single,1
st_04361,Arimatsu,有松,wikidata,35.067490,136.971420,Aichi,名古屋鉄道,single,1
st_04362,Yasu,野洲,wikidata,35.067520,136.021130,Shiga,西日本旅客鉄道,single,1
st_04363,Horaioka,ほうらい丘,wikidata,35.068434,135.861398,Shiga,比叡山鉄道,single,1
st_04364,Yagi,八木,wikidata,35.069020,135.531840,Kyoto,西日本旅客鉄道,single,1
st_04365,Nanawa,七和,wikidata,35.069280,136.615130,Mie,三岐鉄道,single,1
st_04366,Shimokawai,下川合,wikidata,35.069550,137.786720,Aichi,東海旅客鉄道,single,1
st_04367,Cable Sakamoto,ケーブル坂本,wikidata,35.069650,135.863720,Shiga,比叡山鉄道,single,1
st_04368,Odaka,大高,wikidata,35.070060,136.939760,Aichi,東海旅客鉄道,single,1
st_04369,Sakyoyama,左京山,wikidata,35.070390,136.960770,Aichi,名古屋鉄道,single,1
st_04370,Sakamoto-Hieizanguchi,坂本比叡山口,wikidata,35.070830,135.871280,Shiga,京阪電気鉄道,single,1
st_04371,Kino,木野,wikidata,35.071180,135.776890,Kyoto,叡山電鉄,single,1
st_04372,Iwakura,岩倉,wikidata,35.071220,135.786330,Kyoto,叡山電鉄,single,1
st_04373,Shin-Uwagoromo,新上挙母,wikidata,35.071470,137.151170,Aichi,愛知環状鉄道,single,1
st_04374,Hieizan Sakamoto,比叡山坂本,wikidata,35.071480,135.878690,Shiga,西日本旅客鉄道,single,1
st_04375,Tamba-Oyama,丹波大山,wikidata,35.072110,135.168750,Hyogo,西日本旅客鉄道,single,1
st_04376,Uwagoromo,上挙母,wikidata,35.072140,137.154980,Aichi,名古屋鉄道,single,1
st_04377,Shibata,柴田,wikidata,35.072280,136.909080,Aichi,名古屋鉄道,single,1
st_04378,Kyoto Seikadai-mae,京都精華大前,wikidata,35.072870,135.769190,Kyoto,叡山電鉄,single,1
st_04379,Ano,穴太,wikidata,35.072950,136.604970,Mie,三岐鉄道,single,1
st_04380,Suruga-Tokuyama,駿河徳山,wikidata,35.075040,138.110490,Shizuoka,大井川鐵道,single,1
st_04381,Kyocera-mae,京セラ前,wikidata,35.075170,136.180300,Shiga,近江鉄道,single,1
st_04382,Umedoi,梅戸井,wikidata,35.075290,136.556910,Mie,三岐鉄道,single,1
st_04383,Kugemura,久下村,wikidata,35.075480,135.030310,Hyogo,西日本旅客鉄道,single,1
st_04384,Osakabe,刑部,wikidata,35.075580,133.565730,Okayama,西日本旅客鉄道,single,1
st_04385,Noseki,野跡,wikidata,35.075860,136.854180,Aichi,名古屋臨海高速鉄道,single,1
st_04386,Iwami-Fukumitsu,石見福光,wikidata,35.076130,132.328710,Shimane,西日本旅客鉄道,single,1
st_04387,Nikenchaya,二軒茶屋,wikidata,35.077720,135.765930,Kyoto,叡山電鉄,single,1
st_04388,Izu-Nitta,伊豆仁田,wikidata,35.078110,138.941670,Shizuoka,伊豆箱根鉄道,single,1
st_04389,Toin,東員,wikidata,35.078310,136.586750,Mie,三岐鉄道,single,1
st_04390,Narumi,鳴海,wikidata,35.078400,136.951280,Aichi,名古屋鉄道,single,1
st_04391,Harima,播磨,wikidata,35.078515,136.674350,Mie,養老鉄道,single,1
st_04392,Takano,高野,wikidata,35.080140,134.065430,Okayama,西日本旅客鉄道,single,1
st_04393,Daidocho,大同町,wikidata,35.080220,136.909350,Aichi,名古屋鉄道,single,1
st_04394,Chugoku-Katsuyama,中国勝山,wikidata,35.080230,133.694380,Okayama,西日本旅客鉄道,single,1
st_04395,Futomi,太海,wikidata,35.080640,140.096460,Chiba,東日本旅客鉄道,single,1
st_04396,Kuse,久世,wikidata,35.081170,133.744460,Okayama,西日本旅客鉄道,single,1
st_04397,Shingo,新郷,wikidata,35.081700,133.367890,Tottori,西日本旅客鉄道,single,1
st_04398,Ishii,石井,wikidata,35.082260,134.357640,Hyogo,智頭急行,single,1
st_04399,Tanikawa,谷川,wikidata,35.083230,135.049070,Hyogo,西日本旅客鉄道,high,2
st_04400,Chubu-Tenryu,中部天竜,wikidata,35.085650,137.802940,Aichi,東海旅客鉄道,single,1
st_04401,Daigaku-mae,大学前,wikidata,35.087460,136.184550,Shiga,近江鉄道,single,1
st_04402,Toyotashi,豊田市,wikidata,35.087790,137.156450,Aichi,名古屋鉄道,single,1
st_04403,Shin-Toyota,新豊田,wikidata,35.087870,137.153540,Aichi,愛知環状鉄道,single,1
st_04404,Moto-Hoshizaki,本星崎,wikidata,35.087940,136.937030,Aichi,名古屋鉄道,single,1
st_04405,Shimotaki,下滝,wikidata,35.087990,135.093570,Hyogo,西日本旅客鉄道,single,1
st_04406,Ichihara,市原,wikidata,35.088390,135.763330,Kyoto,叡山電鉄,single,1
st_04407,Higashi-Nagoyako,東名古屋港,wikidata,35.089120,136.899690,Aichi,名古屋鉄道,single,1
st_04408,Aobe,青部,wikidata,35.089590,138.115740,Shizuoka,大井川鐵道,single,1
st_04409,Miinohara,三井野原,wikidata,35.090920,133.116140,Shimane,西日本旅客鉄道,single,1
st_04410,Yunotsu,温泉津,wikidata,35.091230,132.351290,Shimane,西日本旅客鉄道,single,1
st_04411,Inaei,稲永,wikidata,35.091250,136.863510,Aichi,名古屋臨海高速鉄道,single,1
st_04412,Daian,大安,wikidata,35.091880,136.545640,Mie,三岐鉄道,single,1
st_04413,Sakuma,佐久間,wikidata,35.091930,137.810150,Aichi,東海旅客鉄道,single,1
st_04414,Sakidaira,崎平,wikidata,35.092120,138.127720,Shizuoka,大井川鐵道,single,1
st_04415,Yoshitomi,吉富,wikidata,35.092630,135.497960,Kyoto,西日本旅客鉄道,single,1
st_04416,Daiba,大場,wikidata,35.093090,138.939230,Shizuoka,伊豆箱根鉄道,single,1
st_04417,Nagoyako,名古屋港,wikidata,35.093550,136.881980,Aichi,名古屋市,single,1
st_04418,Oe,大江,wikidata,35.093780,136.912800,Aichi,名古屋鉄道,high,2
st_04419,Iwai,岩井,wikidata,35.093960,139.849740,Chiba,東日本旅客鉄道,single,1
st_04420,Tokushige,徳重,wikidata,35.094827,136.997727,Aichi,名古屋市,single,1
st_04421,Oizumi,大泉,wikidata,35.094830,136.569980,Mie,三岐鉄道,single,1
st_04422,Nagatanino,長谷野,wikidata,35.095260,136.187450,Shiga,近江鉄道,single,1
st_04423,Kasadera,笠寺,wikidata,35.095740,136.925990,Aichi,東海旅客鉄道,single,1
st_04424,Shimo-Fukaya,下深谷,wikidata,35.096429,136.661446,Mie,養老鉄道,single,1
st_04425,Yui,由比,wikidata,35.096540,138.552430,Shizuoka,東海旅客鉄道,single,1
st_04426,Ogoto-onsen,おごと温泉,wikidata,35.097020,135.894680,Shiga,西日本旅客鉄道,single,1
st_04427,Nagashima,長島,wikidata,35.097840,136.694910,Aichi,東海旅客鉄道,single,1
st_04428,Kintetsu Nagashima,近鉄長島,wikidata,35.097860,136.696680,Aichi,近畿日本鉄道,single,1
st_04429,Ninose,二ノ瀬,wikidata,35.097930,135.762740,Kyoto,叡山電鉄,single,1
st_04430,Shinohara,篠原,wikidata,35.098500,136.070410,Shiga,西日本旅客鉄道,single,1
st_04431,Kamisawa,神沢,wikidata,35.098612,136.989420,Aichi,名古屋市,single,1
st_04432,Kinomiya,来宮,wikidata,35.098870,139.066860,Shizuoka,東日本旅客鉄道,single,1
st_04433,Moto-Kasadera,本笠寺,wikidata,35.099600,136.933470,Aichi,名古屋鉄道,single,1
st_04434,Umetsubo,梅坪,wikidata,35.100210,137.162590,Aichi,名古屋鉄道,high,2
st_04435,Tsukiji-guchi,築地口,wikidata,35.100270,136.883260,Aichi,名古屋市,single,1
st_04436,Miyamoto-Musashi,宮本武蔵,wikidata,35.102180,134.330410,Okayama,智頭急行,single,1
st_04437,Aioiyama,相生山,wikidata,35.102515,136.976212,Aichi,名古屋市,single,1
st_04438,Izumo Sakane,出雲坂根,wikidata,35.102560,133.120400,Shimane,西日本旅客鉄道,single,1
st_04439,Naruko Kita,鳴子北,wikidata,35.102709,136.966296,Aichi,名古屋市,single,1
st_04440,Nonami,野並,wikidata,35.102850,136.954430,Aichi,名古屋市,single,1
st_04441,Sonobe,園部,wikidata,35.102890,135.482820,Kyoto,西日本旅客鉄道,single,1
st_04442,Numazu,沼津,wikidata,35.103020,138.860320,Shizuoka,東海旅客鉄道,high,2
st_04443,Ichinobe,市辺,wikidata,35.103740,136.165240,Shiga,近江鉄道,single,1
st_04444,Atami,熱海,wikidata,35.103922,139.078070,Shizuoka,東日本旅客鉄道;東海旅客鉄道,high,4
st_04445,Arakogawa-koen,荒子川公園,wikidata,35.103930,136.861220,Aichi,名古屋臨海高速鉄道,single,1
st_04446,Aikan-Umetsubo,愛環梅坪,wikidata,35.104760,137.160670,Aichi,愛知環状鉄道,single,1
st_04447,Tsurusato,鶴里,wikidata,35.105670,136.943650,Aichi,名古屋市,single,1
st_04448,Kibuneguchi,貴船口,wikidata,35.105860,135.763570,Kyoto,叡山電鉄,single,1
st_04449,Dotoku,道徳,wikidata,35.106030,136.909420,Aichi,名古屋鉄道,single,1
st_04450,Yusato,湯里,wikidata,35.106120,132.375450,Shimane,西日本旅客鉄道,single,1
st_04451,Sakura,桜,wikidata,35.106550,136.934720,Aichi,名古屋鉄道,single,1
st_04452,Minato Kuyakusho,港区役所,wikidata,35.106780,136.884940,Aichi,名古屋市,single,1
st_04453,Misato,三里,wikidata,35.107530,136.538150,Mie,三岐鉄道,single,1
st_04454,Koshido,越戸,wikidata,35.107620,137.179750,Aichi,名古屋鉄道,single,1
st_04455,Senzu,千頭,wikidata,35.108090,138.137060,Shizuoka,大井川鐵道,high,2
st_04456,Awa-Kamogawa,安房鴨川,wikidata,35.108220,140.104310,Chiba,東日本旅客鉄道,high,2
st_04457,Tarobogu-mae,太郎坊宮前,wikidata,35.108630,136.184420,Shiga,近江鉄道,single,1
st_04458,Kannami,函南,wikidata,35.108750,138.970810,Shizuoka,東海旅客鉄道,single,1
st_04459,Sakura-hommachi,桜本町,wikidata,35.109800,136.936930,Aichi,名古屋市,single,1
st_04460,Hirata,平田,wikidata,35.110060,136.146970,Shiga,近江鉄道,single,1
st_04461,Shin-Yokaichi,新八日市,wikidata,35.110590,136.192430,Shiga,近江鉄道,single,1
st_04462,Sohara,楚原,wikidata,35.111070,136.559990,Mie,三岐鉄道,single,1
st_04463,Mishima-Futsukamachi,三島二日町,wikidata,35.111420,138.925410,Shizuoka,伊豆箱根鉄道,single,1
st_04464,Kami-Iwami,上石見,wikidata,35.112380,133.352550,Tottori,西日本旅客鉄道,single,1
st_04465,Kurama,鞍馬,wikidata,35.113090,135.772620,Kyoto,叡山電鉄,single,1
st_04466,Yatomi,弥富,wikidata,35.113530,136.724790,Aichi,名古屋鉄道;東海旅客鉄道,high,2
st_04467,Kintetsu Yatomi,近鉄弥富,wikidata,35.113800,136.728500,Aichi,近畿日本鉄道,single,1
st_04468,Tokai-dori,東海通,wikidata,35.113810,136.886120,Aichi,名古屋市,single,1
st_04469,Toyodahommachi,豊田本町,wikidata,35.113950,136.911010,Aichi,名古屋鉄道,single,1
st_04470,Kambara,蒲原,wikidata,35.114030,138.582720,Shizuoka,東海旅客鉄道,single,1
st_04471,Yokaichi,八日市,wikidata,35.114490,136.194650,Shiga,近江鉄道,high,2
st_04472,Musa,武佐,wikidata,35.114690,136.131000,Shiga,近江鉄道,single,1
st_04473,Sanmon,山門,romanized,35.114730,135.772870,Kyoto,鞍馬寺,single,1
st_04474,Hiratobashi,平戸橋,wikidata,35.114760,137.184330,Aichi,名古屋鉄道,single,1
st_04475,Kohoku,港北,wikidata,35.114830,136.862800,Aichi,名古屋臨海高速鉄道,single,1
st_04476,Awa-Katsuyama,安房勝山,wikidata,35.114910,139.833080,Chiba,東日本旅客鉄道,single,1
st_04477,Yobitsugi,呼続,wikidata,35.115170,136.930000,Aichi,名古屋鉄道,single,1
st_04478,Aitsuki,相月,wikidata,35.115230,137.854410,Aichi,東海旅客鉄道,single,1
st_04479,Shimo-Noshiro,下野代,wikidata,35.115928,136.647203,Mie,養老鉄道,single,1
st_04480,Kamitoyota,上豊田,wikidata,35.115990,137.155450,Aichi,名古屋鉄道,single,1
st_04481,Ooka,大岡,wikidata,35.116000,138.881600,Shizuoka,東海旅客鉄道,single,1
st_04482,Mishima-Tamachi,三島田町,wikidata,35.116300,138.918430,Shizuoka,伊豆箱根鉄道,single,1
st_04483,Horita,堀田,wikidata,35.116430,136.921120,Aichi,名古屋市,single,1
st_04484,Tahoto,多宝塔,romanized,35.116620,135.772810,Kyoto,鞍馬寺,single,1
st_04485,Hase,長谷,wikidata,35.116920,134.748040,Hyogo,西日本旅客鉄道,single,1
st_04486,Myoon-dori,妙音通,wikidata,35.117080,136.929120,Aichi,名古屋市,single,1
st_04487,Kawane-Ryogoku,川根両国,wikidata,35.117130,138.140480,Shizuoka,大井川鐵道,single,1
st_04488,Namegawa Island,行川アイランド,wikidata,35.118300,140.226110,Chiba,東日本旅客鉄道,single,1
st_04489,Nisshin,日進,wikidata,35.118470,137.049170,Aichi,名古屋鉄道,single,1
st_04490,Aratama-bashi,新瑞橋,wikidata,35.118545,136.936545,Aichi,名古屋市,high,2
st_04491,Katahama,片浜,wikidata,35.118630,138.818090,Shizuoka,東海旅客鉄道,single,1
st_04492,Shin-Kambara,新蒲原,wikidata,35.119430,138.608140,Shizuoka,東海旅客鉄道,single,1
st_04493,Sakogi,佐古木,wikidata,35.119580,136.752730,Aichi,近畿日本鉄道,single,1
st_04494,Mishima-Hirokoji,三島広小路,wikidata,35.119710,138.910990,Shizuoka,伊豆箱根鉄道,single,1
st_04495,Horita,堀田,wikidata,35.120390,136.919240,Aichi,名古屋鉄道,single,1
st_04496,Atsuta Jingu Temma-cho,熱田神宮伝馬町,wikidata,35.121020,136.910070,Aichi,名古屋市,single,1
st_04497,Akaike,赤池,wikidata,35.121080,137.018600,Aichi,名古屋市;名古屋鉄道,high,2
st_04498,Josui,浄水,wikidata,35.121190,137.137720,Aichi,名古屋鉄道,single,1
st_04499,Omi-Hachiman,近江八幡,wikidata,35.121830,136.101935,Shiga,西日本旅客鉄道;近江鉄道,high,2
st_04500,Shigo,四郷,wikidata,35.121970,137.162680,Aichi,愛知環状鉄道,single,1
st_04501,Katata,堅田,wikidata,35.122040,135.915840,Shiga,西日本旅客鉄道,single,1
st_04502,Sanage,猿投,wikidata,35.122040,137.178830,Aichi,名古屋鉄道,single,1
st_04503,Mizuho Undojo Higashi,瑞穂運動場東,wikidata,35.122250,136.947980,Aichi,名古屋市,single,1
st_04504,Hirabari,平針,wikidata,35.122580,137.007600,Aichi,名古屋市,single,1
st_04505,Nyugawa,丹生川,wikidata,35.122950,136.519280,Mie,三岐鉄道,single,1
st_04506,Mimasaka-Takio,美作滝尾,wikidata,35.123200,134.071430,Okayama,西日本旅客鉄道,single,1
st_04507,Tomiyoshi,富吉,wikidata,35.123640,136.770070,Aichi,近畿日本鉄道,single,1
st_04508,Komenoki,米野木,wikidata,35.123860,137.067310,Aichi,名古屋鉄道,single,1
st_04509,Rokuban-cho,六番町,wikidata,35.124450,136.888560,Aichi,名古屋市,single,1
st_04510,Hara,原,wikidata,35.124450,138.794700,Shizuoka,東海旅客鉄道,single,1
st_04511,Ohara,大原,wikidata,35.124470,134.327710,Okayama,智頭急行,single,1
st_04512,Sawama,沢間,wikidata,35.124930,138.134680,Shizuoka,大井川鐵道,single,1
st_04513,Mizuho Undojo Nishi,瑞穂運動場西,wikidata,35.125570,136.935360,Aichi,名古屋市,single,1
st_04514,Nakajima,中島,wikidata,35.125710,136.861430,Aichi,名古屋臨海高速鉄道,single,1
st_04515,Hara,原,wikidata,35.126050,136.997040,Aichi,名古屋市,single,1
st_04516,Jingu-mae,神宮前,wikidata,35.126070,136.912430,Aichi,名古屋鉄道,high,2
st_04517,Awa-Amatsu,安房天津,wikidata,35.126120,140.155640,Chiba,東日本旅客鉄道,single,1
st_04518,Mishima,三島,wikidata,35.126360,138.911040,Shizuoka,伊豆箱根鉄道;東海旅客鉄道,high,3
st_04519,Kaibara,柏原,wikidata,35.126490,135.078290,Hyogo,西日本旅客鉄道,single,1
st_04520,Miyoshigaoka,三好ヶ丘,romanized,35.126850,137.111760,Aichi,名古屋鉄道,single,1
st_04521,Maji,馬路,wikidata,35.127530,132.386680,Shimane,西日本旅客鉄道,single,1
st_04522,Jukkokutoge,十国峠山頂,wikidata,35.127680,139.040560,Shizuoka,十国峠,single,1
st_04523,Jukkokutoge-Sanroku,十国峠山麓,wikidata,35.127690,139.037230,Shizuoka,十国峠,single,1
st_04524,Kurozasa,黒笹,wikidata,35.127770,137.091970,Aichi,名古屋鉄道,single,1
st_04525,Atsuta Jingu Nishi,熱田神宮西,wikidata,35.127960,136.906710,Aichi,名古屋市,single,1
st_04526,Awa-Kominato,安房小湊,wikidata,35.128420,140.188520,Chiba,東日本旅客鉄道,single,1
st_04527,Ueda,植田,wikidata,35.128590,136.988180,Aichi,名古屋市,single,1
st_04528,Shimo-Togari,下土狩,wikidata,35.128700,138.895120,Shizuoka,東海旅客鉄道,single,1
st_04529,Gonosan,五ノ三,wikidata,35.129710,136.711510,Aichi,名古屋鉄道,single,1
st_04530,Kintetsu Kanie,近鉄蟹江,wikidata,35.129780,136.795760,Aichi,近畿日本鉄道,single,1
st_04531,Atsuta,熱田,wikidata,35.130180,136.910530,Aichi,東海旅客鉄道,single,1
st_04532,Sogo Rihabiri Center,総合リハビリセンター,wikidata,35.130340,136.954320,Aichi,名古屋市,single,1
st_04533,Josai,城西,wikidata,35.131890,137.862270,Aichi,東海旅客鉄道,single,1
st_04534,Minami-Arako,南荒子,wikidata,35.132160,136.861960,Aichi,名古屋臨海高速鉄道,single,1
st_04535,Shiogama-guchi,塩釜口,wikidata,35.132450,136.978180,Aichi,名古屋市,single,1
st_04536,Mizuho Kuyakusho,瑞穂区役所,wikidata,35.132480,136.934310,Aichi,名古屋市,single,1
st_04537,Eiwa,永和,wikidata,35.132590,136.763940,Aichi,東海旅客鉄道,single,1
st_04538,Toda,戸田,wikidata,35.132710,136.807850,Aichi,近畿日本鉄道,single,1
st_04539,Kaizu,貝津,wikidata,35.133010,137.148490,Aichi,愛知環状鉄道,single,1
st_04540,Hibino,日比野,wikidata,35.133060,136.893280,Aichi,名古屋市,single,1
st_04541,Ise-Hatta,伊勢治田,wikidata,35.133210,136.514560,Mie,三岐鉄道,single,1
st_04542,Tado,多度,wikidata,35.133479,136.640711,Aichi,養老鉄道,single,1
st_04543,Asauda,麻生田,wikidata,35.133910,136.535550,Mie,三岐鉄道,single,1
st_04544,Funaoka,船岡,wikidata,35.134090,135.492520,Kyoto,西日本旅客鉄道,single,1
st_04545,Kawabe-no-mori,河辺の森,wikidata,35.134970,136.196190,Shiga,近江鉄道,single,1
st_04546,Nishi Takakura,西高蔵,wikidata,35.135190,136.901590,Aichi,名古屋市,single,1
st_04547,Domoto,土本,wikidata,35.136300,138.139280,Shizuoka,大井川鐵道,single,1
st_04548,Higashi-Tagonoura,東田子の浦,wikidata,35.136380,138.744850,Shizuoka,東海旅客鉄道,single,1
st_04549,Homi,保見,wikidata,35.136810,137.134110,Aichi,愛知環状鉄道,single,1
st_04550,Kazusa-Okitsu,上総興津,wikidata,35.136940,140.249770,Chiba,東日本旅客鉄道,single,1
st_04551,Yagoto,八事,wikidata,35.137205,136.964075,Aichi,名古屋市,high,2
st_04552,Takabata,高畑,wikidata,35.139130,136.853510,Aichi,名古屋市,single,1
st_04553,Arako,荒子,wikidata,35.139480,136.861980,Aichi,名古屋臨海高速鉄道,single,1
st_04554,Ono,小野,wikidata,35.139540,135.922810,Shiga,西日本旅客鉄道,single,1
st_04555,Fujikawa,富士川,wikidata,35.139900,138.618450,Shizuoka,東海旅客鉄道,single,1
st_04556,Sakurayama,桜山,wikidata,35.140250,136.933300,Aichi,名古屋市,single,1
st_04557,Fushiya,伏屋,wikidata,35.140350,136.828160,Aichi,近畿日本鉄道,single,1
st_04558,Ubara,鵜原,wikidata,35.140980,140.278470,Chiba,東日本旅客鉄道,single,1
st_04559,Kawane-Koyama,川根小山,wikidata,35.141480,138.141190,Shizuoka,大井川鐵道,single,1
st_04560,Miura,三浦,wikidata,35.141770,134.078260,Okayama,西日本旅客鉄道,single,1
st_04561,Kanie,蟹江,wikidata,35.141890,136.792830,Aichi,東海旅客鉄道,single,1
st_04562,Shin-Fuji,新富士,wikidata,35.142000,138.662550,Shizuoka,東海旅客鉄道,single,1
st_04563,Hota,保田,wikidata,35.142070,139.837730,Chiba,東日本旅客鉄道,single,1
st_04564,Azuchi,安土,wikidata,35.142830,136.134250,Shiga,西日本旅客鉄道,single,1
st_04565,Haruta,春田,wikidata,35.143200,136.813800,Aichi,東海旅客鉄道,single,1
